4.925178	23.7788106
5.0550656	5.8353483
7.3384711	24.1203475
6.3436644	24.2002422
6.1107222	24.269572
3.6056823	5.8090629
5.5649867	23.6491859
6.867555	25.0476361
7.0590671	24.8863964
6.0146963	23.7464039
3.1705154	5.9301392
3.5759736	4.8637137
6.8339304	24.2493351
4.2194346	5.2779531
4.67977	6.8457782
6.5085499	24.360921
5.7385258	24.2828301
6.2847709	24.519981
6.2851729	24.3914335
3.767487	6.4311657
5.9530944	23.736058
3.3405033	5.0470686
2.9734304	5.105156
3.5642453	6.1872536
4.1469884	5.5979909
3.5512454	5.5020401
6.0481192	23.9664715
4.2132067	6.1250809
4.4962294	5.711143
6.116806	24.9332808
4.1323668	6.4462649
5.6411782	23.559994
6.3326358	24.1654989
3.3546529	5.7810377
6.51258	24.1572039
4.0496925	6.4076375
2.9942464	5.9641188
4.3953612	6.0136285
5.4549065	24.1323797
3.6807544	6.2702634
4.3482353	5.706081
3.7414987	6.1712527
5.8034843	25.6042569
6.3928398	24.6438115
4.0623145	5.637645
3.8301215	5.8155816
3.8889103	5.6341767
6.745287	24.119546
3.8464697	6.0873125
4.3682585	6.463451
5.5270117	24.8465025
3.9651347	5.7473662
4.6197562	5.6951589
7.1200434	23.14014
3.8206947	5.8451753
6.6321573	24.5244975
5.5729621	24.4807718
3.7342219	5.1472816
3.2746706	6.2655166
4.4225881	5.7275183
3.4271966	5.2851378
5.5005571	23.4563695
2.8749693	5.7766013
3.9021047	5.4393179
5.3158725	23.9551907
5.2157477	23.8577959
3.030024	5.8440974
6.2443751	24.4687984
3.9121938	6.5542895
5.8486374	24.1965761
5.1923761	24.0626464
4.5683564	6.2305907
5.2556421	6.0152387
4.95899	5.6905436
3.3024158	4.8369615
3.7002398	5.4177423
6.9746397	23.3080287
4.1446688	5.77622
3.6535572	6.0534213
2.6548059	5.3496003
3.7003443	6.1075916
6.8923337	23.6948023
5.3931941	6.2651728
3.710216	5.7173029
4.2487859	4.6900649
5.7904132	24.6624978
3.7247922	4.9997267
5.9653004	24.1861442
4.3125247	6.0244942
5.0425106	25.4182987
4.8999338	5.5850342
7.0786294	23.3688219
2.2325086	5.8981857
6.5918104	24.4405158
4.4016629	5.2533202
6.4537542	24.008408
3.1628548	5.3313858
5.7340429	5.4229589
6.7339251	24.8112262
6.4955377	23.9852365
5.4453707	24.1618662
6.5078521	23.9831618
4.5244201	24.5171836
6.209643	23.722621
5.3028878	6.6839327
4.4100296	6.4987018
6.1931675	24.121389
6.3170773	24.2136471
5.6163283	23.4438061
6.6494701	24.3897079
7.1693704	24.032891
3.3797561	5.3050982
5.4146904	23.8018291
3.1584531	6.2792112
6.7415355	24.4943147
7.0210689	23.6217605
5.5513298	24.5178754
3.382703	6.8085764
6.0930466	24.4879188
3.8804346	6.5615897
5.4175807	24.4679709
3.620834	5.8733402
6.3990742	24.3133494
3.7646799	5.7745052
4.1678455	4.9697926
6.9721635	23.5837722
6.8055956	24.2438797
3.6801803	4.8704179
5.4310282	23.6082317
4.6455952	4.9786227
2.9099529	6.1424857
2.8405042	5.1203681
5.4558933	23.9175966
2.7937163	6.5932076
6.1720806	23.07106
6.8268507	24.2574806
4.5086917	5.5299767
4.9799939	5.1748444
2.7295409	6.2167419
3.3156385	5.0882006
5.7368578	24.0914368
4.269301	23.8718786
5.1860037	24.5435182
6.9798544	23.8218379
6.8594603	23.7912665
7.2891693	24.4864668
4.8851325	5.6782944
6.2208417	24.3759672
3.3354167	6.1508197
3.4344784	6.0184745
6.2259755	24.5384209
5.0476741	6.3511811
4.1477463	5.6667989
4.0885423	7.1679564
4.7977666	6.1441691
7.0375962	24.5351333
3.7539371	6.3534103
6.3122828	24.4621539
2.8211133	5.9450662
3.458824	5.2913099
6.5647695	23.4431342
5.8192799	24.1678786
6.2644249	23.9249705
6.0411308	24.0192966
4.7646544	5.5211604
5.4854587	25.0968613
6.2258158	24.4574257
3.475921	5.4094429
5.2199833	25.056926
4.3193189	5.0200184
3.4173519	5.2666312
6.8478225	23.9386965
3.524145	5.7986331
4.6125437	5.8706415
5.7279307	23.6309318
3.6608681	5.1314946
6.4238407	24.8620038
6.5053032	24.4332799
5.2241411	24.2737674
4.8333523	23.9218074
3.1719906	6.6713924
3.8526776	5.4897376
3.7429552	5.9690964
5.6410818	23.7200977
3.3830163	5.8410579
3.2476908	6.4674491
4.7082825	4.9822045
5.3309391	24.4305696
4.3446921	5.7831988
5.8827632	24.8390773
6.4596692	24.4169989
5.5815445	23.6919441
6.3539133	24.5438512
5.5484516	24.5020294
5.8339143	24.3419248
5.7272288	24.9294903
5.2287722	24.3000571
4.1160948	4.7543546
6.5341969	24.470987
7.3366135	23.8935055
4.358945	5.5315597
6.8845506	24.1381342
2.8357239	5.5797358
6.421141	24.0795926
3.9808882	5.9757087
7.4382776	24.5382915
4.7624007	4.7841843
6.1491419	24.6796043
5.7373042	23.9837907
4.0619526	5.3175542
4.6102186	24.0287711
5.5403116	6.2131915
7.0296583	23.2717122
3.2419384	5.5016121
3.8639568	5.5196757
5.5731515	6.3278165
3.4987116	6.2323561
7.3180593	24.4527554
4.8919442	24.0337909
5.3606067	23.7011346
